"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Saudi Arabia","SAU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8115081787109","","","","","","","","","","90.2822875976562","81.8058395385742","","","","","","",
"Sudan","SDN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3814926147461","","78.8490524291992","79.0985412597656","78.239387512207","73.5856094360352","87.6505126953125","76.7871475219727","83.4270401000977","","","","","","","",
"Senegal","SEN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","65.3934097290039","","","","","","","79.6023712158203","","","","78.807373046875","76.6275100708008","74.7150497436523","","","76.6817398071289","74.6205673217773","77.6941299438477","","","","","","73.0058898925781","73.9810409545898","79.685676574707","","","58.7794303894043","55.6267700195312","68.3678436279297","71.4469223022461","61.5586814880371","53.143871307373","","59.5198516845703","58.792839050293","61.0578498840332","59.5723609924316","63.7393989562988","58.3894996643066","67.8886032104492","60.273509979248","","","","","73.4786224365234","65.7447509765625","60.8560218811035","71.1294937133789","","",
"Singapore","SGP","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","93.6500091552734","92.8625183105469","94.6797409057617","94.6564636230469","95.3354110717773","93.2135162353516","91.6227569580078","94.5224075317383","","86.7375106811523","","93.6434478759766","","","","","","","","","","","","","","","","","","","","","","","","","98.8165817260742","","","","","","","","98.4272384643555","99.3621368408203","99.7316513061523","99.890266418457","100","99.881217956543","","","",
"Solomon Islands","SLB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","41.2016487121582","","","","","","52.76416015625","60.7210502624512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7255783081055","65.994010925293","77.2029495239258","68.9399032592773","78.0594863891602","81.1672897338867","72.1294937133789","60.5265884399414","76.5760116577148","","","","","","",
"Sierra Leone","SLE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9016418457031","","","49.7361183166504","47.0709991455078","24.5582103729248","","40.3827514648438","","","","","",
"El Salvador","SLV","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","30.1922397613525","32.6235389709473","46.8721809387207","37.2578201293945","","40.1772804260254","36.3871994018555","","","","11.4278297424316","61.4891815185547","43.2994613647461","45.7695999145508","","","","48.0806503295898","38.5179786682129","","","55.6515998840332","54.8571891784668","","","67.9707717895508","","","","","67.3530426025391","67.4154205322266","72.7387390136719","","","69.572151184082","70.9111633300781","77.7065277099609","78.0750122070312","86.9621505737305","86.1079711914062","85.6223068237305","86.3073501586914","85.2299118041992","80.0029907226562","79.3891906738281","76.6303176879883","85.2168884277344","","84.4074401855469","87.3665771484375","93.8266830444336","93.8773574829102","","",
"San Marino","SMR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0645217895508","","","","","","","96.8412933349609","97.773811340332","93.6052017211914","","","","",
"Somalia","SOM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7088775634766","98.9334335327148","97.2751007080078","98.7459106445312","98.4470367431641","98.40576171875","99.9458389282227","98.9143218994141","96.6574096679688","98.6389770507812","98.3732070922852","99.2054977416992","98.2115478515625","97.8489837646484","98.7219009399414","99.1099395751953","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","60.3605918884277","60.6575508117676","62.4377288818359","63.0959091186523","62.7270584106445","63.5855484008789","64.4814987182617","63.9843711853027","64.1831207275391","63.9971389770508","63.9024887084961","65.1301116943359","64.5583267211914","64.5117263793945","64.7751693725586","64.8957824707031","64.2652969360352","64.277702331543","64.3406524658203","64.9469223022461","64.2647476196289","65.3249893188477","64.3615493774414","63.0601387023926","63.177059173584","61.3612289428711","61.5469207763672","61.9159507751465","61.3532485961914","63.1450691223145","64.3140335083008","62.3186492919922","60.2769317626953","61.1516304016113","62.5004005432129","57.7710304260254","56.600269317627","60.4772109985352","56.573600769043","55.697078704834","58.0776100158691","56.8750915527344","57.6903305053711","58.648811340332","59.7043991088867","59.4247093200684","60.0479583740234","61.4451293945312","61.9046287536621","62.9530906677246","62.4418106079102","62.1375007629395","","",
"South Sudan","SSD","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","60.371509552002","60.6685791015625","62.4464492797852","63.1034889221191","62.7317886352539","63.5896301269531","64.4856109619141","63.988410949707","64.186653137207","64.002197265625","63.9076881408691","65.1343002319336","64.5629806518555","64.51708984375","64.7799606323242","64.9002990722656","64.2695770263672","64.281379699707","64.3445892333984","64.9508972167969","64.2680892944336","65.3282470703125","64.3647308349609","63.0631294250488","63.1801910400391","61.3643798828125","61.5498390197754","61.9191703796387","61.3567581176758","63.1471405029297","64.3163986206055","62.3211517333984","60.2785491943359","61.1531982421875","62.5021209716797","57.7729682922363","56.6021499633789","60.4788818359375","56.5755500793457","55.6991386413574","58.0795516967773","56.8770484924316","57.6922187805176","58.6507110595703","59.706169128418","59.4264984130859","60.0498390197754","61.4467086791992","61.9061698913574","62.9545707702637","62.4434013366699","62.1390190124512","","",
"Small states","SST","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","72.7855987548828","68.9671020507812","68.1054534912109","69.4943389892578","70.2615814208984","71.3608169555664","72.1528167724609","73.0705871582031","73.2041931152344","72.695182800293","72.1105194091797","73.5000991821289","73.6076889038086","74.9668426513672","73.8119888305664","74.2264709472656","74.8887023925781","75.0645065307617","73.6474075317383","74.6908416748047","78.3495864868164","77.0283203125","74.8537292480469","75.8411331176758","76.8483428955078","75.9296112060547","75.4814376831055","75.6483993530273","74.7807922363281","76.6173706054688","75.6584930419922","75.4234390258789","75.526252746582","73.9695892333984","76.1957778930664","75.8961410522461","75.291877746582","74.9278793334961","76.5635375976562","75.6225662231445","77.9083480834961","77.9401092529297","78.4304428100586","77.8368682861328","78.2235107421875","78.5624694824219","76.7334594726562","76.1633224487305","76.5177230834961","76.6645584106445","","",
"Sao Tome and Principe","STP","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","81.2810592651367","","","","","","","","","","","","","","","","","","","61.0490684509277","63.8446617126465","68.341552734375","","","71.8040390014648","74.7793884277344","","","","","","","","","","","","","","","","",
"Suriname","SUR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","30.7743091583252","","64.304817199707","73.1411972045898","","","","","","","","","78.8542709350586","","","","","","","","","","","","","","","","","","","72.0714263916016","","99.6221694946289","78.6592864990234","91.4803237915039","96.7484130859375","93.9045562744141","95.1732482910156","98.2852401733398","97.4376983642578","75.3954925537109","90.4634399414062","97.1455688476562","","75.0033721923828","","","","",
"Slovak Republic","SVK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.637336730957","92.1746063232422","97.441291809082","97.0539703369141","96.8584289550781","96.7844314575195","","97.1715698242188","97.6447830200195","97.886833190918","98.8647994995117","97.1289215087891","97.7822189331055","97.9548187255859","97.632698059082","98.0050811767578","98.0237731933594","97.8572006225586","98.3541412353516","98.3820495605469","97.6839904785156","98.2634811401367","98.4128723144531","99.2758483886719","98.6006927490234","98.9827117919922","98.8503494262695","98.3041915893555","99.3387908935547","99.429069519043","99.404052734375","","","",
"Slovenia","SVN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3989715576172","98.3946685791016","99.2618103027344","99.6062393188477","","98.4526519775391","99.2274932861328","","","","","","99.3248596191406","98.8783874511719","98.0779190063477","99.0893020629883","99.5202865600586","99.0564804077148","98.3463897705078","99.5037231445312","99.2481689453125","99.4649429321289","99.8636703491211","99.488639831543","99.9019470214844","99.7673187255859","","","",
"Sweden","SWE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","99.1674194335938","97.570182800293","96.6178894042969","98.5665817260742","99.5411224365234","99.7527923583984","99.3844909667969","98.0459823608398","99.6800918579102","99.2479019165039","98.4283981323242","98.8323669433594","98.7813873291016","","","","99.0834274291992","99.4768371582031","99.8290481567383","99.8221969604492","99.9243087768555","","","","","","","","98.1150665283203","99.704948425293","98.8117065429688","98.5779418945312","99.0406875610352","98.8966903686523","99.3611526489258","99.1665420532227","99.7233734130859","99.2806396484375","99.5656127929688","95.5663375854492","","99.9121704101562","99.7051010131836","","","","","99.7436981201172","99.8347015380859","99.697883605957","99.9085388183594","","","",
"Eswatini","SWZ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","49.3296699523926","60.8151893615723","65.7865371704102","67.0322494506836","64.7076110839844","65.0533676147461","64.5870132446289","63.3097114562988","64.3521118164062","65.5585479736328","70.0702285766602","64.7018203735352","63.7928886413574","67.3891830444336","68.8623809814453","64.4267578125","72.0744018554688","69.3150405883789","66.3391494750977","73.3939971923828","66.3662109375","69.1311874389648","69.0474700927734","72.5494232177734","77.2876892089844","59.6186714172363","67.9870910644531","69.1712417602539","75.449089050293","66.196662902832","63.8818511962891","54.286750793457","70.9184188842773","","75.1637573242188","85.8963394165039","73.5517196655273","","","86.710563659668","","","77.3734283447266","81.4866409301758","82.487922668457","84.6615524291992","86.4170074462891","","86.3901596069336","","","","","","",
"Sint Maarten (Dutch part)","SXM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","94.6621627807617","93.6820983886719","","","","","85.6731033325195","93.7144088745117","96.5254364013672","93.9901504516602","96.0178375244141","99.5252227783203","92.9513778686523","95.1870727539062","92.9853363037109","","","","89.3054580688477","","","","","90.5283966064453","","","96.6211090087891","89.442626953125","95.9003982543945","98.8034820556641","87.2950134277344","","","","","","","93.3074035644531","","","","","97.3545379638672","","95.834587097168","","","95.2952423095703","","96.1321563720703","","",
"Syrian Arab Republic","SYR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","76.639518737793","78.377326965332","73.5059967041016","69.5009613037109","76.0931625366211","71.10205078125","69.513542175293","73.9113388061523","74.2024612426758","76.0790328979492","82.504020690918","83.1531524658203","86.8644027709961","89.98486328125","92.3490829467773","","","85.7872772216797","83.9602737426758","89.1948318481445","87.9376831054688","86.8641662597656","85.1616287231445","82.6198425292969","84.0510864257812","89.0202484130859","84.7927322387695","","86.7556076049805","89.0905838012695","87.1013870239258","","91.9601593017578","94.9550476074219","92.593132019043","95.6790466308594","97.0214233398438","94.2304306030273","94.8917770385742","96.2072982788086","93.4299697875977","","","","","","","","","70.0974197387695","88.6368713378906","92.4291076660156","91.0890502929688","",
"Turks and Caicos Islands","TCA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","21.2039604187012","","","","","","","","","","","","25.4174995422363","","25.0900592803955","","","","14.0063896179199","20.9441108703613","44.182430267334","","40.6780586242676","42.0172386169434","40.4619789123535","42.128490447998","44.3012886047363","","23.5382499694824","25.0197105407715","","","","27.0282497406006","47.0787086486816","34.6777191162109","46.4801292419434","","","26.1211109161377","18.6110706329346","74.913688659668","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6024398803711","87.1555786132812","87.9666366577148","88.2611770629883","88.124870300293","88.4400100708008","89.0471496582031","89.5935287475586","86.8408737182617","83.8742370605469","80.8893890380859","78.3830108642578","82.4069976806641","86.4181594848633","89.3950805664062","90.0831069946289","90.32666015625","87.2485275268555","82.8107070922852","78.7203598022461","89.9846878051758","92.5585021972656","94.723503112793","95.2565078735352","96.1402587890625","96.3437805175781","96.3224563598633","96.3078231811523","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0563278198242","96.4068908691406","96.176872253418","96.2062606811523","96.7119293212891","95.902458190918","95.325439453125","96.2602691650391","96.0848617553711","96.6045303344727","96.7650833129883","97.1036682128906","96.8550109863281","97.1134796142578","97.3503494262695","97.4717712402344","96.7202529907227","96.4519882202148","98.6369018554688","97.0913009643555","95.8197937011719","96.1874923706055","97.0930023193359","94.2602386474609","97.4495391845703","98.5289077758789","98.9130325317383","98.8766326904297","98.6511611938477","98.6521301269531","98.6574478149414","98.7280120849609","","",
"Togo","TGO","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","61.6478385925293","","","","","","","69.6142120361328","60.5302581787109","54.5057182312012","35.5654411315918","34.7656288146973","18.6741199493408","22.5130996704102","28.536979675293","48.8531188964844","40.7804794311523","38.9758987426758","48.4045715332031","48.3832397460938","35.0734214782715","","","","47.2291488647461","","","","41.6194915771484","63.1257400512695","","56.2486991882324","66.0782318115234","62.7835998535156","72.7254180908203","","61.997730255127","","67.1708221435547","47.7371597290039","64.1989974975586","60.673900604248","51.3726806640625","","","","","","","58.3372917175293","65.3473663330078","55.6115684509277","","",
"Thailand","THA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","34.7411804199219","36.3251686096191","38.1040191650391","41.350170135498","","","","","","","","","","","","","","","","","","","","","","84.6258087158203","95.4686813354492","","","","","","","","","","","","","","","","92.1492767333984","99.9496765136719","","","","","","","",
"Tajikistan","TJK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2061920166016","99.1943511962891","98.7235870361328","99.2282562255859","","99.511833190918","98.9829864501953","99.3693008422852","99.3495330810547","","","","","","","","",
"Turkmenistan","TKM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","48.7806015014648","48.7988090515137","49.2585105895996","48.1601486206055","47.844539642334","50.7358207702637","58.0625305175781","57.0735397338867","56.7218818664551","56.4919891357422","55.3480796813965","58.7032814025879","62.2584686279297","63.2149696350098","59.5183486938477","61.1249198913574","63.3856811523438","63.8830299377441","65.6951599121094","66.6125335693359","69.5311737060547","71.9198837280273","70.3191604614258","72.6092987060547","74.3923873901367","76.7935333251953","77.3964080810547","78.4905776977539","79.8960418701172","80.1781005859375","79.7396697998047","82.4433212280273","81.7307434082031","82.4277114868164","82.7047271728516","83.3431930541992","84.5992736816406","83.7703170776367","85.5782470703125","85.4571075439453","85.5456924438477","85.0001907348633","84.5412368774414","86.3377227783203","87.022331237793","86.6295394897461","87.2839889526367","87.4090118408203","87.928596496582","87.7472991943359","88.3872528076172","88.3822708129883","87.6863174438477","","",
"Timor-Leste","TLS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8721237182617","70.2752532958984","85.135139465332","80.0028533935547","80.0265731811523","84.9907608032227","83.5339736938477","82.3895111083984","85.7708435058594","","93.8079071044922","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","71.7639236450195","71.6461791992188","73.1124725341797","73.0504989624023","73.9287185668945","75.4430923461914","74.9680023193359","75.2373733520508","74.115478515625","75.4850692749023","76.204460144043","77.5088272094727","77.8740081787109","78.994499206543","80.0005874633789","81.4319000244141","81.307746887207","83.4916305541992","81.5040817260742","83.691650390625","84.3108215332031","84.2415466308594","84.4712677001953","84.2500915527344","84.0083312988281","84.5687866210938","84.9437026977539","84.5822219848633","85.0206069946289","85.5827713012695","85.6368789672852","84.1155014038086","83.0757293701172","82.4587631225586","81.2554016113281","81.1095962524414","82.6469802856445","83.4556503295898","84.1117401123047","85.2501983642578","85.8831634521484","85.3974227905273","81.5111694335938","81.4220962524414","81.6192626953125","83.1660537719727","83.3453521728516","83.7917709350586","84.6688079833984","84.9420394897461","84.99951171875","87.1477203369141","","","",
"Tonga","TON","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","92.8511734008789","","","","","","","","86.6087875366211","","","","","","","","","","","","","","","","","","","","91.365592956543","","","","","","","","","","","","","","91.3682708740234","","","","","",
"South Asia (IDA & IBRD)","TSA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","36.3292083740234","35.6380081176758","35.6258697509766","35.7278785705566","36.7281303405762","37.9410095214844","38.8844604492188","40.251838684082","41.4371109008789","42.6302299499512","43.2455101013184","44.5729103088379","46.1193618774414","47.510570526123","49.0767784118652","50.6122093200684","52.3224983215332","58.669979095459","58.8573684692383","58.5173187255859","58.3279418945312","58.020191192627","57.8223114013672","57.6625785827637","57.5401916503906","58.5155487060547","59.4844398498535","60.4326095581055","61.1810493469238","62.4243507385254","61.329288482666","65.1613464355469","66.2972106933594","67.4163513183594","68.6497802734375","67.5726318359375","68.9974822998047","70.4712600708008","71.7720489501953","73.2262420654297","73.3133392333984","75.4699325561523","76.3421478271484","79.046989440918","86.8215484619141","86.392578125","80.6075973510742","85.2781066894531","82.540641784668","91.1566696166992","90.9814224243164","91.5622482299805","62.7327613830566","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","60.371509552002","60.6685791015625","62.4464492797852","63.1034889221191","62.7317886352539","63.5896301269531","64.4856109619141","63.988410949707","64.186653137207","64.002197265625","63.9076881408691","65.1343002319336","64.5629806518555","64.51708984375","64.7799606323242","64.9002990722656","64.2695770263672","64.281379699707","64.3445892333984","64.9508972167969","64.2680892944336","65.3282470703125","64.3647308349609","63.0631294250488","63.1801910400391","61.3643798828125","61.5498390197754","61.9191703796387","61.3567581176758","63.1471405029297","64.3163986206055","62.3211517333984","60.2785491943359","61.1531982421875","62.5021209716797","57.7729682922363","56.6021499633789","60.4788818359375","56.5755500793457","55.6991386413574","58.0795516967773","56.8770484924316","57.6922187805176","58.6507110595703","59.706169128418","59.4264984130859","60.0498390197754","61.4467086791992","61.9061698913574","62.9545707702637","62.4434013366699","62.1390190124512","","",
"Trinidad and Tobago","TTO","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1724624633789","","","93.7520370483398","92.7231063842773","92.0502777099609","","","","","","","","","","","","","96.5794372558594","","",
"Tunisia","TUN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","73.8925018310547","77.1953582763672","70.3152770996094","69.3159790039062","","75.3766784667969","75.0910873413086","76.5058975219727","75.9463272094727","75.6311721801758","","","73.7349014282227","77.4102630615234","77.1852035522461","","78.6616897583008","84.4337615966797","86.813232421875","87.9116821289062","86.628547668457","","87.9215927124023","88.3210830688477","89.5391998291016","92.7923431396484","94.1808776855469","93.8205413818359","94.4129867553711","","94.3979797363281","94.6127014160156","95.4805679321289","95.140510559082","","","93.0085296630859","95.1757278442383","93.7025527954102","","95.0499725341797","","","","97.9564666748047","","","","",
"Turkiye","TUR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","93.337028503418","97.0829391479492","95.2685928344727","96.5157623291016","95.8855972290039","95.9800567626953","94.8101425170898","96.98046875","92.6137008666992","90.0637435913086","","","","","","","","","","","96.2746810913086","98.1678314208984","97.9907836914062","94.4734573364258","93.027099609375","100","95.4279632568359","89.2361526489258","","93.8912734985352","87.7254028320312","95.7996292114258","99.9324417114258","99.9652786254883","99.8298187255859","99.8473129272461","99.8428115844727","99.686637878418","","","",
"Tuvalu","TUV","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2051811218262","","","","","","70.2184677124023","","","",
"Tanzania","TZA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","84.8806686401367","","","","","","79.7844619750977","73.8389282226562","89.555549621582","73.8875732421875","","81.9035797119141","71.2088470458984","68.3671112060547","73.6761703491211","","72.8533782958984","74.703727722168","78.229362487793","71.4064788818359","","","74.7762222290039","67.7449798583984","76.2015380859375","69.9982528686523","76.5462417602539","92.3648681640625","","81.2759170532227","80.9923934936523","80.9247665405273","84.5957412719727","","76.8140106201172","86.6839065551758","","","71.3694305419922","","","","","93.490837097168","87.5021209716797","82.6474914550781","","","","","",
"Uganda","UGA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","45.0227088928223","","","","","","","","","","","","","","","37.8990097045898","39.7153396606445","31.9877204895019","20.9345798492432","25.3644008636475","","30.3542194366455","","53.2243614196777","","24.5059795379639","36.6117286682129","34.815601348877","","","","35.7316207885742","","","","","","","","",
"Ukraine","UKR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9436874389648","","","","","97.3833770751953","96.9687576293945","97.2664794921875","98.494270324707","","","","97.5586929321289","98.5013122558594","98.4120864868164","97.9267425537109","98.1269607543945","98.6259307861328","98.5529937744141","99.2331771850586","99.1460266113281","68.1746368408203","95.7141189575195","98.4429779052734","98.8921203613281","98.3361968994141","98.684196472168","98.7282104492188","","","","",
"Upper middle income","UMC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","76.1535873413086","75.3459091186523","76.4374618530273","76.8437728881836","76.9891967773438","77.5476226806641","77.6672134399414","80.9050521850586","82.1932525634766","83.0119018554688","84.5229187011719","85.6628494262695","87.494987487793","88.21240234375","88.612419128418","88.6441497802734","88.5624389648438","89.030029296875","90.1136779785156","87.7107086181641","85.4849624633789","83.4167175292969","82.0094375610352","85.1719818115234","87.8933868408203","90.5474319458008","90.8464736938477","90.7564010620117","87.7803726196289","84.4503784179688","81.7476501464844","89.5729293823242","91.9106216430664","93.4874572753906","93.5838928222656","94.2981491088867","94.2625198364258","94.4153137207031","94.4054870605469","","","",
"Uruguay","URY","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","90.4979095458984","","","","","","","95.8421325683594","87.8288497924805","93.5398712158203","94.3410720825195","94.9995880126953","96.0007629394531","94.2133178710938","94.3488235473633","94.9646911621094","93.7730712890625","95.5754699707031","97.2615203857422","94.4432907104492","87.5994491577148","89.8393402099609","","87.8758697509766","94.1288528442383","89.3737716674805","91.4753112792969","95.3082580566406","94.1655807495117","95.3705368041992","96.0903472900391","96.9397277832031","96.015380859375","95.4660797119141","99.3535232543945","99.5851211547852","99.5205230712891","99.1378784179688","99.6773681640625","","","","99.1211471557617","99.2590789794922","92.9321365356445","","","",
"United States","USA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9062805175781","95.5140533447266","97.9167022705078","96.6948471069336","98.8600082397461","98.9535293579102","98.8709869384766","99.6794662475586","98.9556121826172","99.8070831298828","98.3339614868164","99.3146514892578","98.8586502075195","99.5171203613281","99.0073699951172","99.7412261962891","99.6093063354492","99.8449783325195","99.6270370483398","99.78076171875","99.063362121582","","","","",
"St. Vincent and the Grenadines","VCT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3808212280273","","","","","91.0592575073242","","96.2173385620117","","","","","","","",
"Venezuela, RB","VEN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1889724731445","76.1214370727539","","","85.8870315551758","77.8264312744141","","","","89.0148010253906","","","92.1395568847656","","","83.8803405761719","91.9813766479492","93.3051300048828","93.1071319580078","100","83.4953994750977","94.7186584472656","94.1970367431641","97.7006607055664","98.0159530639648","98.0471725463867","91.9823608398438","90.2596282958984","83.7167282104492","83.6764907836914","","","","","","","","",
"British Virgin Islands","VGB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6114196777344","","","","","","","",
